mobile_id,brand,equipment_model,equipment_name,apply_org
"huawei","华为","HUAWEI G7-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G7-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G7-UL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G700-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G700-T01","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G700-U00","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G716-L070","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G718","cdma2000数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G730-C00","cdma2000/GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G730-L075","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G730-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G730-U00","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G730-U30","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G750-T00","TD-SCDMA/WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G750-T01","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G750-T01M","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI G750-T20","TD-SCDMA/WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI GRA-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI GRA-CL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI GRA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI GRA-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI GRA-UL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI HN3-U01","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MLA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MLA-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MLA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MLA-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MLA-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT1-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT1-U06","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT2-C00","cdma2000/GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT2-L01","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT2-L02","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT2-L05","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT2-U071","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT7-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT7-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT7-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI MT7-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI NXT-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI NXT-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI NXT-DL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI NXT-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P2-0000","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P6 S-U06","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P6-C00","cdma2000/GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P6-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P6-T00V","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P6-U06","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P7-L00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P7-L05","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P7-L07","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI P7-L09","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI R660","GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI R662","GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI R950e","GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI R952","GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI RIO-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI RIO-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI RIO-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI RIO-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI SC-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI SC-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI SC-UL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI TAG-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI TAG-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI TAG-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI TIT-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI TIT-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI TIT-CL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI TIT-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI VNS-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI VNS-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI VNS-DL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI VNS-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI W2-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI W2-T01","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI W2-U00","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y220-T10","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y310-T10","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y320-C00","cdma2000数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y320-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y320-U01","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y321-C00","cdma2000/GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y325-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y330-C00","cdma2000/GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y330-U11","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y500-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y511-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y511-U00","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y516-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y518-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y523-L076","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y523-L176","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y535-C00","cdma2000数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y535D-C00","cdma2000/GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y560-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y600-U00","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y600D-C00","cdma2000/GSM数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y610-U00","WCDMA数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y618-T00","TD-SCDMA/GSM双模数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y635-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HUAWEI Y635-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HWI-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","HWI-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"oneplus","一加","IN2010","5G数字移动电话机","深圳市万普拉斯科技有限公司"
"oneplus","一加","IN2020","5G数字移动电话机","深圳市万普拉斯科技有限公司"
"huawei","华为","INE-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","INE-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JAD-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","JAD-AL50","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","JAD-AL60","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","JAD-AL80","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","JAT-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JAT-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JEF-AN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","JEF-AN20","5G数字移动电话机","华为技术有限公司"
"huawei","华为","JEF-TN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","JEF-TN20","5G数字移动电话机","华为技术有限公司"
"huawei","华为","JER-AN10","5G数字移动电话机","华为技术有限公司"
"huawei","华为","JER-AN20","5G数字移动电话机","华为技术有限公司"
"huawei","华为","JER-TN10","5G数字移动电话机","华为技术有限公司"
"huawei","华为","JER-TN20","5G数字移动电话机","华为技术有限公司"
"huawei","华为","JKM-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JKM-AL00a","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JKM-AL00b","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JKM-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","JLH-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","JLN-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","JMM-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JMM-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JMM-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JMM-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JNY-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JSC-AL50","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","JSC-AN00","5G数字移动电话机","华为终端有限公司"
"huawei","华为","JSC-TN00","5G数字移动电话机","华为终端有限公司"
"huawei","华为","JSN-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JSN-AL00a","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","JSN-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"oneplus","一加","KB2000","5G数字移动电话机","深圳市万普拉斯科技有限公司"
"huawei","华为","KIW-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KIW-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KIW-CL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KIW-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KIW-TL00H","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KIW-UL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KKG-AN00","5G数字移动电话机","华为终端有限公司"
"honor","荣耀","KKG-AN70","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","KNT-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KNT-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KNT-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KNT-UL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KOB-L09","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","KOZ-AL00","TD-LTE数字移动电话机","荣耀终端有限公司"
"honor","荣耀","KOZ-AL00CM","TD-LTE数字移动电话机","荣耀终端有限公司"
"honor","荣耀","KOZ-AL40","TD-LTE数字移动电话机","荣耀终端有限公司"
"huawei","华为","KSA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KSA-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","KSA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"meizu","魅族","L681C","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","L681M","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","L681Q","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"huawei","华为","LDN-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LDN-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LDN-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LDN-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LDN-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LDN-TL20","TD-LTE数字移动电话机","华为技术有限公司"
"oneplus","一加","LE2100","5G数字移动电话机","深圳市万普拉斯科技有限公司"
"oneplus","一加","LE2110","5G数字移动电话机","深圳市万普拉斯科技有限公司"
"oneplus","一加","LE2120","5G数字移动电话机","深圳市万普拉斯科技有限公司"
"honor","荣耀","LGE-AN00","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","LGE-AN10","5G数字移动电话机","荣耀终端有限公司"
"honor","荣耀","LGE-AN20","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","LIO-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LIO-AN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","LIO-AN00m","5G数字移动电话机","华为技术有限公司"
"huawei","华为","LIO-AN00P","5G数字移动电话机","华为技术有限公司"
"huawei","华为","LIO-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LIO-TN00","5G数字移动电话机","华为技术有限公司"
"huawei","华为","LLD-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LLD-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LLD-AL20","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LLD-AL30","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LLD-TL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LNA-AL00","TD-LTE数字移动电话机","华为终端有限公司"
"huawei","华为","LND-AL30","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LND-AL40","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LND-TL30","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LND-TL40","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LON-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LRA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"honor","荣耀","LSA-AN00","5G数字移动电话机","荣耀终端有限公司"
"huawei","华为","LYA-AL00","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LYA-AL00P","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LYA-AL10","TD-LTE数字移动电话机","华为技术有限公司"
"huawei","华为","LYA-TL00","TD-LTE数字移动电话机","华为技术有限公司"
"meizu","魅族","M045","TD-SCDMA/GSM双模数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M081M","5G数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M081Q","5G数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M091Q","5G数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M172Q","5G数字移动电话机","珠海市魅族科技有限公司"
"xiaomi","小米","M1803D5XA","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803D5XC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803D5XE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803D5XT","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803E1A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803E1C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803E1T","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803E6C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803E6E","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1803E6T","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804C3CC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804C3CE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804C3CT","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804C3DC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804C3DE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804C3DT","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804D2SC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804D2SE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804D2ST","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804E4A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804E4C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1804E4T","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1805D1SC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1805D1SE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1805D1ST","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1805E2A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1807E8A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1807E8S","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1808D2TC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1808D2TE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1808D2TT","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1810E5A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1810E5E","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1810E5GG","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1810F6LE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1810F6LT","TD-LTE数字移动电话机","小米通讯技术有限公司"
"meizu","魅族","M181Q","5G数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M182Q","5G数字移动电话机","珠海市魅族科技有限公司"
"xiaomi","小米","M1901F7BE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1901F7C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1901F7E","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1901F7T","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1901F9E","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1901F9T","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1902F1A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1902F1C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1902F1T","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1903C3EC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1903C3EE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1903C3ET","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1903F10A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1903F10C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1903F11A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1903F11C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1903F2A","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1904F3BC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1904F3BT","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1906F9SC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1906G7E","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1906G7T","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1908C3IC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1908C3JC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1908C3JE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1908C3KE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1908F1XE","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1910F4E","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1912G7BC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M1912G7BE","TD-LTE数字移动电话机","小米通讯技术有限公司"
"meizu","魅族","M191Q","5G数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M192Q","5G数字移动电话机","珠海市魅族科技有限公司"
"xiaomi","小米","M2001G7AC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2001G7AE","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2001J11C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2001J11E","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2001J1C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2001J1E","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2001J2C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2001J2E","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2002J9E","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2003J15SC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2004J19C","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2004J7AC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2004J7BC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2006C3LC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2006J10C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2007J17C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2007J1SC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2007J22C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2007J3SC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2010J19SC","TD-LTE数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2011J18C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2011K2C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2012K10C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2012K11AC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2012K11C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2101K9C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2102J2SC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2102K1AC","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2102K1C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2103K19C","5G数字移动电话机","小米通讯技术有限公司"
"xiaomi","小米","M2104K10AC","5G数字移动电话机","小米通讯技术有限公司"
"meizu","魅族","M351","WCDMA数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M353","WCDMA数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M355","TD-SCDMA/GSM双模数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M356","TD-SCDMA/GSM双模数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M381Q","5G数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M391Q","5G数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M392Q","5G数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M460","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M460A","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M461","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M462","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M462U","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M463C","TD-LTE数字移动电话机","魅族科技（中国）有限公司"
"meizu","魅族","M463M","TD-LTE数字移动电话机","魅族科技（中国）有限公司"
"meizu","魅族","M463U","TD-LTE数字移动电话机","魅族科技（中国）有限公司"
"meizu","魅族","M465A","TD-LTE数字移动电话机","魅族科技（中国）有限公司"
"meizu","魅族","M465M","TD-LTE数字移动电话机","魅族科技（中国）有限公司"
"meizu","魅族","M570C","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M570M","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
"meizu","魅族","M570Q","TD-LTE数字移动电话机","珠海市魅族科技有限公司"
